file_name,segment_id,gt_type,gt_color,bbox_x1,bbox_y1,bbox_x2,bbox_y2
02M40S_1678089760_39_jpg.rf.bb6c6d4faebe11421ea1663007da10dd.jpg,1678089760,sweatshirt,black,279,152,764,564
02M40S_1678089760_41_jpg.rf.781c8d153543fe90fec1fe9da0f3f1bb.jpg,1678089760,sweatshirt,black,420,51,983,344
02M40S_1678089760_42_jpg.rf.292a7fab8e46a7ad1663e8e6cac0b6d8.jpg,1678089760,sweatshirt,black,1019,6,1280,205
02M40S_1678089760_44_jpg.rf.3df2db965f560df20eeeba284bf04c9e.jpg,1678089760,sweatshirt,black,1070,123,1280,345
02M40S_1678089760_4_jpg.rf.7150afbb32acb27733a9da318beb6c2f.jpg,1678089760,sweatshirt,black,63,334,638,719
02M40S_1678089760_51_jpg.rf.e4de46910adbbf98ea88dad19f71edf8.jpg,1678089760,sweatshirt,black,85,0,387,306
02M40S_1678089760_5_jpg.rf.5429eaf7ac1071fc911f3bd1b48a144f.jpg,1678089760,sweatshirt,black,63,178,644,720
02M40S_1678089760_6_jpg.rf.f4213638d8e34695e4dcd5296f7a0472.jpg,1678089760,sweatshirt,black,64,41,639,720
02M40S_1678089760_9_jpg.rf.b3d51c3144dbc8bebe7c78ceaec28e2e.jpg,1678089760,sweatshirt,black,0,320,783,720
02M52S_1678172572_11_jpg.rf.0eb6e9f617154393ad02f4ca9f1b7e48.jpg,1678172572,sweatshirt,brown,288,297,753,528
02M52S_1678172572_18_jpg.rf.1e9e06b1baf80cf09e4c2b31cb9c4abc.jpg,1678172572,sweatshirt,brown,5,274,777,720
02M52S_1678172572_19_jpg.rf.9516388b514a1d8e452b9c34c388dda7.jpg,1678172572,sweatshirt,brown,24,272,776,720
02M52S_1678172572_20_jpg.rf.e5586875b1bb46a84693f891adb50bb2.jpg,1678172572,sweatshirt,brown,60,275,776,719
02M52S_1678172572_23_jpg.rf.02abeb5b1dd55b3d84f7e977e2fe7c3a.jpg,1678172572,sweatshirt,brown,144,278,778,720
02M52S_1678172572_24_jpg.rf.c7e01031705beae338e9f65b6921a4a3.jpg,1678172572,sweatshirt,brown,0,312,782,720
02M52S_1678172572_25_jpg.rf.46d109cebcfe7d7cb03c3b7e2a510b81.jpg,1678172572,sweatshirt,brown,125,279,775,719
02M52S_1678172572_26_jpg.rf.ad0c9405902423a2f58b1e07e1c6a194.jpg,1678172572,sweatshirt,brown,0,273,779,719
02M52S_1678172572_27_jpg.rf.5dec4cceabb28808b8c31bea5fb56624.jpg,1678172572,sweatshirt,brown,0,279,740,719
02M52S_1678172572_28_jpg.rf.7a5b2bda88c7547f9e20dcd0dd1077a8.jpg,1678172572,sweatshirt,brown,0,281,762,669
02M52S_1678172572_29_jpg.rf.609e39df77362070bc1303bed15b08bf.jpg,1678172572,sweatshirt,brown,0,303,726,665
02M52S_1678172572_30_jpg.rf.a7c910764163fc29ca76612ed7ddb961.jpg,1678172572,sweatshirt,brown,0,263,775,576
02M52S_1678172572_31_jpg.rf.57a6678ea027e3987b2483b9723447f5.jpg,1678172572,sweatshirt,brown,0,288,731,579
02M52S_1678172572_32_jpg.rf.7b9deea7532701faacb2d38ca9df5061.jpg,1678172572,sweatshirt,brown,0,283,770,581
02M52S_1678172572_35_jpg.rf.7e0d1722c8bea8864c58d071ab9ef4b3.jpg,1678172572,sweatshirt,brown,0,280,773,586
02M52S_1678172572_37_jpg.rf.9110519a29702513977e9e9553ad8733.jpg,1678172572,sweatshirt,brown,0,278,779,591
02M52S_1678172572_38_jpg.rf.3d175a6451c950955ba71410dfc5e159.jpg,1678172572,sweatshirt,brown,0,276,777,586
02M52S_1678172572_41_jpg.rf.afe78affe90b03d07b729cd43197cb26.jpg,1678172572,sweatshirt,brown,0,275,779,587
02M52S_1678172572_42_jpg.rf.aecdebd4e84d6cd024880f0eb43785a2.jpg,1678172572,sweatshirt,brown,0,280,776,582
02M52S_1678172572_43_jpg.rf.c36fd947cb3a6041b50c61cdc7340ce9.jpg,1678172572,sweatshirt,brown,0,274,775,582
02M52S_1678172572_44_jpg.rf.2e96117743a8854969d534b9a60dae6e.jpg,1678172572,sweatshirt,brown,0,316,772,720
02M52S_1678172572_46_jpg.rf.0addf08a8399194267891d04f479b562.jpg,1678172572,sweatshirt,brown,0,271,779,584
02M52S_1678172572_47_jpg.rf.f4a306bb88df2ef2512fac5014188074.jpg,1678172572,sweatshirt,brown,0,362,703,720
02M52S_1678172572_48_jpg.rf.37109d87f3e4d09bb6dfd3004041ae8b.jpg,1678172572,sweatshirt,brown,18,346,705,720
02M52S_1678172572_49_jpg.rf.10d8e3037167689fe4aceaa27892f2d9.jpg,1678172572,sweatshirt,brown,16,301,725,720
02M52S_1678172572_4_jpg.rf.1a9b7a4da8c2be16814b85169bc65883.jpg,1678172572,sweatshirt,brown,79,273,639,579
02M52S_1678172572_51_jpg.rf.769582634ee0b117a97e34797eedcd2d.jpg,1678172572,sweatshirt,brown,18,303,726,719
02M52S_1678172572_53_jpg.rf.770693f77d9fcff7ef95a856fbbf950e.jpg,1678172572,sweatshirt,brown,5,306,726,720
02M52S_1678172572_54_jpg.rf.5b2f7decd24a1e96ada4f5838d85f8a1.jpg,1678172572,sweatshirt,brown,0,223,724,576
02M52S_1678172572_55_jpg.rf.f006f89a929c36f851d1b522c9507e5e.jpg,1678172572,sweatshirt,brown,0,302,738,572
02M52S_1678172572_56_jpg.rf.2d7594f888d50f082fb5b0970aa07db8.jpg,1678172572,sweatshirt,brown,0,306,740,578
02M52S_1678172572_57_jpg.rf.0bd4d2e1a6adb85569970c0d3887fe0c.jpg,1678172572,sweatshirt,brown,0,300,739,587
02M52S_1678172572_58_jpg.rf.9c3eca05be457011b258f9c8bc99b21f.jpg,1678172572,sweatshirt,brown,0,306,740,586
02M52S_1678172572_62_jpg.rf.dac77340772f5ff528a1a12f4732dfa0.jpg,1678172572,sweatshirt,brown,0,302,743,595
02M52S_1678172572_66_jpg.rf.f665fc751834bce71654d1a4ff0470a0.jpg,1678172572,sweatshirt,brown,253,0,476,421
02M52S_1678172572_7_jpg.rf.264bbe6b50e6e6bed9e44530fedef89d.jpg,1678172572,sweatshirt,brown,250,288,700,541
02M52S_1678172572_9_jpg.rf.0adda498409973548e7981d8603f05e7.jpg,1678172572,sweatshirt,brown,622,27,766,476
02M52S_1678176172_10_jpg.rf.5ab712e17c81d5f9351ddc43355bbc13.jpg,1678176172,tshirt,white,89,303,699,582
02M52S_1678176172_18_jpg.rf.f6dd555d960f881410a63c624dd6eb7d.jpg,1678176172,tshirt,white,116,241,717,561
02M52S_1678176172_21_jpg.rf.734a391b0a03198399fc0becbda0503e.jpg,1678176172,tshirt,white,77,304,748,555
02M52S_1678176172_25_jpg.rf.8d45180b8f1aca83c00667e6e7f7c843.jpg,1678176172,tshirt,white,264,0,475,308
02M52S_1678176172_31_jpg.rf.427c0d4ef39ae0607011ec386d9e5142.jpg,1678176172,tshirt,white,7,309,663,720
02M52S_1678176172_32_jpg.rf.8e3f19dd6acb7734dde0cb6dc5054f5f.jpg,1678176172,tshirt,white,8,310,663,720
02M52S_1678176172_35_jpg.rf.b5d9760f6ee17aac7f53203dc0e75f1f.jpg,1678176172,tshirt,white,8,307,660,719
02M52S_1678176172_39_jpg.rf.0981f34da8e7d87b9b87bc94fc7b2935.jpg,1678176172,tshirt,white,77,305,743,555
02M52S_1678176172_45_jpg.rf.f4d5edd77f57311107d9feb824faba26.jpg,1678176172,tshirt,white,9,308,661,720
02M52S_1678176172_47_jpg.rf.c7ecb7e8d18c41dfe8bb5108ef0d590f.jpg,1678176172,tshirt,white,9,313,660,719
02M52S_1678176172_50_jpg.rf.44f4564c028f37014260485280c98bdf.jpg,1678176172,tshirt,white,99,307,689,566
02M52S_1678176172_52_jpg.rf.06b45c576fcfe5dde2c11b8ff632960c.jpg,1678176172,tshirt,white,101,303,702,582
02M52S_1678176172_6_jpg.rf.dfcb855ba1cb39f9549ee1edc6abc5c6.jpg,1678176172,tshirt,white,83,305,701,581
02M52S_1678176172_7_jpg.rf.a2b837a6d78a5b71ebbf0e4597a8c67c.jpg,1678176172,tshirt,white,86,304,698,580
02M52S_1678176172_9_jpg.rf.cce99cecc8a1ce75d5809999206a386a.jpg,1678176172,tshirt,white,88,303,699,583
02M52S_1678183372_16_jpg.rf.a6f250906fdbedd73d536dc7d5c6b3d7.jpg,1678183372,tshirt,white,357,8,699,308
02M52S_1678183372_18_jpg.rf.f46bccdf7d3d123d49447d88636e8ead.jpg,1678183372,tshirt,white,0,2,740,547
02M52S_1678183372_1_jpg.rf.0cc24f842d2143d568d6dea1c664d355.jpg,1678183372,tshirt,white,148,304,697,509
02M52S_1678183372_21_jpg.rf.2705b7eab1f4ffc3102916d4e01adbf6.jpg,1678183372,tshirt,white,105,317,738,719
02M52S_1678183372_26_jpg.rf.6ad9b71db6b62a74581baa6c5d97d6e2.jpg,1678183372,tshirt,white,104,315,741,720
02M52S_1678183372_34_jpg.rf.d9c2de83136c695b357c510d1b7ce620.jpg,1678183372,tshirt,white,104,323,744,719
02M52S_1678183372_36_jpg.rf.f4e10366a36f92fd3e199847191fcdf0.jpg,1678183372,tshirt,white,186,231,744,533
02M52S_1678183372_7_jpg.rf.efb342a8a2077af6f9402d105025d928.jpg,1678183372,tshirt,white,703,21,879,337
02M52S_1678186972_11_jpg.rf.1a4841e447c67953a685bb4fb2811bc0.jpg,1678186972,tshirt,nude,0,302,644,720
02M52S_1678186972_17_jpg.rf.2ded02b8ef46f72d2f27eccdf9789a78.jpg,1678186972,tshirt,nude,0,303,645,719
02M52S_1678186972_19_jpg.rf.f93d507ae12c086b3f985637f748341b.jpg,1678186972,tshirt,nude,0,303,644,719
02M52S_1678186972_21_jpg.rf.50284a0d7023565c2f559e343278d667.jpg,1678186972,tshirt,nude,0,303,649,719
02M52S_1678186972_22_jpg.rf.c25a0fc01cd6abc7282013e40f890947.jpg,1678186972,tshirt,nude,0,315,649,720
02M52S_1678186972_24_jpg.rf.9ce5eb6c0b90a6b53023e4f194ee1edc.jpg,1678186972,tshirt,nude,0,303,648,719
02M52S_1678186972_30_jpg.rf.deb88bcb228be0fff1a6336b649735bf.jpg,1678186972,tshirt,nude,0,312,648,720
02M52S_1678186972_32_jpg.rf.b27e272ed6ee0384d9df3e7bd853f413.jpg,1678186972,tshirt,nude,0,303,645,719
02M52S_1678186972_33_jpg.rf.38aa28afb9d069b6859b532552159ef4.jpg,1678186972,tshirt,nude,0,302,650,720
02M52S_1678186972_38_jpg.rf.f6d83011c08c3d727f242b49556a2054.jpg,1678186972,tshirt,nude,0,302,648,720
02M52S_1678186972_39_jpg.rf.bfbaa034c3f527ddb687b720fd8e7002.jpg,1678186972,tshirt,nude,60,305,746,603
02M52S_1678186972_40_jpg.rf.006072093b76a18ec9bcdd7daabc2b1f.jpg,1678186972,tshirt,nude,59,303,744,609
02M52S_1678186972_41_jpg.rf.3b699b7bb6649325e357525f7ee2bf67.jpg,1678186972,tshirt,nude,54,304,748,609
02M52S_1678186972_42_jpg.rf.7e71d4992807fcc2d49f5bfe2a224636.jpg,1678186972,tshirt,nude,67,303,747,603
02M52S_1678186972_43_jpg.rf.9453d2b2a7d8039126d3c797033f3739.jpg,1678186972,tshirt,nude,56,304,748,599
02M52S_1678186972_44_jpg.rf.27ab2d46aab213aea99d7ba1edfbffbc.jpg,1678186972,tshirt,nude,54,302,746,605
02M52S_1678186972_46_jpg.rf.429eb2800bbf0c427025c2d492f4abdd.jpg,1678186972,tshirt,nude,0,300,644,720
02M52S_1678186972_47_jpg.rf.8ee8927a0aad3dab19e5badb848611b6.jpg,1678186972,tshirt,nude,56,306,746,620
02M52S_1678186972_49_jpg.rf.31b45634b33bfe060d56a0db9a6c4fe1.jpg,1678186972,tshirt,nude,61,304,746,607
02M52S_1678186972_50_jpg.rf.aba5d662a7b18c6f625b6197eb71a345.jpg,1678186972,tshirt,nude,59,306,749,608
02M52S_1678186972_53_jpg.rf.8f62f428b9acb655879544b1461bee93.jpg,1678186972,tshirt,nude,59,304,748,606
02M52S_1678186972_55_jpg.rf.bd25eeeed3580a8752ec90e90efb43a8.jpg,1678186972,tshirt,nude,59,303,747,609
02M52S_1678186972_57_jpg.rf.1231a8c0e8c70881276da8b85cafccf5.jpg,1678186972,tshirt,nude,58,303,748,606
02M52S_1678186972_59_jpg.rf.d1a95b41c7d3779e31fff8c713596a36.jpg,1678186972,tshirt,nude,57,305,750,606
02M52S_1678186972_5_jpg.rf.47ba9a0bdb893caf2bf371422b843be3.jpg,1678186972,tshirt,nude,83,148,650,383
02M52S_1678186972_60_jpg.rf.2e9a293f6fbe852a109c90a35cfbc910.jpg,1678186972,tshirt,nude,58,300,752,609
02M52S_1678186972_61_jpg.rf.c83559eb8d3a46442db49e62880da780.jpg,1678186972,tshirt,nude,59,306,747,606
02M52S_1678186972_64_jpg.rf.02d575d21ed9824e00333252e71e8943.jpg,1678186972,tshirt,nude,59,305,750,603
02M52S_1678186972_65_jpg.rf.6a19335fd8ba212bed24aa4c2dfd3524.jpg,1678186972,tshirt,nude,58,303,752,605
02M52S_1678186972_6_jpg.rf.3419e4b33a02b50910de5942fe3f7e27.jpg,1678186972,tshirt,nude,0,149,728,604
02M52S_1678186972_73_jpg.rf.8e548bbdd9ee88043dbc1687fbb5fd04.jpg,1678186972,tshirt,nude,78,302,750,601
02M52S_1678186972_74_jpg.rf.eba15e1cba4dec6cf31908f8b1173a93.jpg,1678186972,tshirt,nude,63,303,742,601
02M52S_1678186972_76_jpg.rf.2292253fc3f75237d2dd69315e7e0139.jpg,1678186972,tshirt,nude,0,302,646,720
02M52S_1678186972_78_jpg.rf.9e98d54843f4b1a92097a9be4c4213fe.jpg,1678186972,tshirt,nude,63,303,780,592
02M52S_1678186972_7_jpg.rf.d752d4823e883c3e6cf0186463e90e15.jpg,1678186972,tshirt,nude,133,73,705,495
02M52S_1678186972_8_jpg.rf.66e79be510c7cec0ff9f4e27ada9f2d1.jpg,1678186972,tshirt,nude,614,0,891,393
02M52S_1678190572_14_jpg.rf.750f420c22f3452ace4d7b4a32450926.jpg,1678190572,tshirt,nude,167,303,754,548
02M52S_1678190572_15_jpg.rf.5cbfa55ff181c2e11992c06351e571a0.jpg,1678190572,tshirt,nude,167,302,743,545
02M52S_1678190572_16_jpg.rf.a358e05af0952bd65a6871ec18292492.jpg,1678190572,tshirt,nude,168,303,741,544
02M52S_1678190572_18_jpg.rf.96a78c2998557ac497069b7264a0b4de.jpg,1678190572,tshirt,nude,220,302,732,556
02M52S_1678190572_1_jpg.rf.29cde0a14e32649752da201e13cd893d.jpg,1678190572,tshirt,nude,222,304,760,559
02M52S_1678190572_22_jpg.rf.01c193618f950d10e6e61b15c914d43a.jpg,1678190572,tshirt,nude,222,307,757,543
02M52S_1678190572_23_jpg.rf.650d9c6b198a7528609d31cfaf7da050.jpg,1678190572,tshirt,nude,192,300,762,553
02M52S_1678190572_24_jpg.rf.8e83e65d7bc08e2b05cd1387c50328dd.jpg,1678190572,tshirt,nude,192,301,756,551
02M52S_1678190572_25_jpg.rf.0bab7bac53591cd1dd5f496f02856ff7.jpg,1678190572,tshirt,nude,265,300,764,546
02M52S_1678190572_26_jpg.rf.41130108ffd48ad19d2bd37006674c53.jpg,1678190572,tshirt,nude,198,302,774,534
02M52S_1678190572_2_jpg.rf.8fed48ecad3ae2d0698ced896abaf269.jpg,1678190572,tshirt,nude,223,305,764,558
02M52S_1678190572_30_jpg.rf.43d32a77bddc6bac8ff060ea2e984b0d.jpg,1678190572,tshirt,nude,193,168,690,422
02M52S_1678190572_31_jpg.rf.c30c41811a6c419f11afaae0f998d079.jpg,1678190572,tshirt,nude,112,142,780,577
02M52S_1678190572_33_jpg.rf.c6178c25882f50665ba2c2eec1ebce1d.jpg,1678190572,tshirt,nude,257,305,763,556
02M52S_1678190572_36_jpg.rf.2b3ee63b08fb537a191791252323a0b1.jpg,1678190572,tshirt,nude,944,125,1174,415
02M52S_1678190572_41_jpg.rf.f6d98bf3dfba693f711a1d016ac0f534.jpg,1678190572,tshirt,nude,218,306,762,556
02M52S_1678190572_42_jpg.rf.66b8d95d602ab273fa2ca48ca4349790.jpg,1678190572,tshirt,nude,114,290,645,720
02M52S_1678190572_44_jpg.rf.0d9fb2a519d30cf9c2077330908a10d5.jpg,1678190572,tshirt,nude,84,312,703,720
02M52S_1678190572_45_jpg.rf.4af80a61c59ea0487a6cd60a397f056d.jpg,1678190572,tshirt,nude,88,312,702,720
02M52S_1678190572_4_jpg.rf.e5db60822381d1cb8351e79fdc0ba61a.jpg,1678190572,tshirt,nude,177,303,689,569
02M52S_1678190572_52_jpg.rf.165f055affb5e6ad82730616fd9c1a48.jpg,1678190572,tshirt,nude,88,313,700,719
02M52S_1678190572_55_jpg.rf.ba6e4ada8c73e7bc528e6d4023a6a5fd.jpg,1678190572,tshirt,nude,218,307,761,559
02M52S_1678190572_58_jpg.rf.69a28cdbf2f64ae0ad7a3f14260ffe74.jpg,1678190572,tshirt,nude,111,286,737,720
02M52S_1678190572_59_jpg.rf.072b2c344a42ed6c01651c0893f582b1.jpg,1678190572,tshirt,nude,214,305,733,563
02M52S_1678190572_60_jpg.rf.b2937b8649d2937faa78c1d00582ca8d.jpg,1678190572,tshirt,nude,218,304,763,557
02M52S_1678190572_61_jpg.rf.375f432250174f7b2da6a554a976d6dc.jpg,1678190572,tshirt,nude,176,307,734,565
03M40S_1678082620_11_jpg.rf.ae90ee5d5377c35df49faddb57e17c88.jpg,1678082620,sweatshirt,brown,0,241,714,543
03M40S_1678082620_14_jpg.rf.a0dd5b1671bf9bea2d123e1233ad5e61.jpg,1678082620,sweatshirt,brown,0,271,726,544
03M40S_1678082620_16_jpg.rf.2eeb645346424509718aa75396b36328.jpg,1678082620,sweatshirt,brown,0,314,608,720
03M40S_1678082620_17_jpg.rf.285d0b5d942cbb9974ec8d0770eca53e.jpg,1678082620,sweatshirt,brown,0,278,614,720
03M40S_1678082620_18_jpg.rf.7b99c796ed3dd209a671b66d114c2d75.jpg,1678082620,sweatshirt,brown,0,285,615,720
03M40S_1678082620_19_jpg.rf.ac0a94519a3a56aa790885017870a15e.jpg,1678082620,sweatshirt,brown,0,296,536,720
03M40S_1678082620_21_jpg.rf.45b348fde95ccef51aad53714b8d67ec.jpg,1678082620,sweatshirt,brown,0,279,534,720
03M40S_1678082620_22_jpg.rf.9af9a256a3e9eefbbddde64766f4c32c.jpg,1678082620,sweatshirt,brown,0,278,549,720
03M40S_1678082620_23_jpg.rf.4661be98bb66e684eb1810de2692477d.jpg,1678082620,sweatshirt,brown,0,273,558,719
03M40S_1678082620_25_jpg.rf.be185baf9d48ac81388dc2766fd5b7bb.jpg,1678082620,sweatshirt,brown,0,254,562,719
03M40S_1678082620_26_jpg.rf.51304de08465d381ab3cdca1774bf029.jpg,1678082620,sweatshirt,brown,0,97,564,715
03M40S_1678082620_29_jpg.rf.3d94099511d05de877b0891dc4c07efb.jpg,1678082620,sweatshirt,brown,0,287,626,719
03M40S_1678082620_30_jpg.rf.4a6e2ed0de0b7cc43c1d9ab6561e4e49.jpg,1678082620,sweatshirt,brown,0,295,628,720
03M40S_1678082620_31_jpg.rf.8ea714d265a774ad0fa3e513756ea11b.jpg,1678082620,sweatshirt,brown,0,290,628,720
03M40S_1678082620_32_jpg.rf.54ddef9099dc8b551bc8643ccfbe4486.jpg,1678082620,sweatshirt,brown,0,293,628,719
03M40S_1678082620_33_jpg.rf.f4e68b11575a49ba1f7abda1d95ee634.jpg,1678082620,sweatshirt,brown,0,282,624,720
03M40S_1678082620_34_jpg.rf.575fba250210b209172cf048aa3f56d4.jpg,1678082620,sweatshirt,brown,0,298,630,720
03M40S_1678082620_35_jpg.rf.cdc96a3e71b6bf83bce9a906c2e599de.jpg,1678082620,sweatshirt,brown,0,253,656,719
03M40S_1678082620_37_jpg.rf.e18012cf0947a2a8ba4a0797e2ae173d.jpg,1678082620,sweatshirt,brown,31,233,696,719
03M40S_1678082620_7_jpg.rf.3041a23d3b3605fb2434030bd852b0ed.jpg,1678082620,sweatshirt,brown,0,268,670,597
03M40S_1678082620_9_jpg.rf.26d1a8e116788024e932cfac8ebf34ab.jpg,1678082620,sweatshirt,brown,0,265,676,536
03M40S_1678086220_10_jpg.rf.88c0f5f0268481356f70a96a918358aa.jpg,1678086220,sweatshirt,black,32,299,821,720
03M40S_1678086220_11_jpg.rf.8720d14a4ff45190729885d47b2157aa.jpg,1678086220,sweatshirt,black,31,294,821,719
03M40S_1678086220_14_jpg.rf.762da9d9aa2885f660d3e45746c66633.jpg,1678086220,sweatshirt,black,32,306,822,720
03M40S_1678086220_1_jpg.rf.40538361aed0e9d31530768d2b60ba64.jpg,1678086220,sweatshirt,black,33,304,821,719
03M40S_1678086220_20_jpg.rf.c2f52d0437e23ad137360adb3e755a9a.jpg,1678086220,sweatshirt,black,31,348,827,720
03M40S_1678086220_21_jpg.rf.81b32d1a305250d852f835749f9cded2.jpg,1678086220,sweatshirt,black,50,300,824,609
03M40S_1678086220_22_jpg.rf.e3514e7e886507c82a03f3f7c6de4deb.jpg,1678086220,sweatshirt,black,51,303,825,605
03M40S_1678086220_24_jpg.rf.59f5d96bde1bb0a3baff8011a97a70aa.jpg,1678086220,sweatshirt,black,114,0,433,438
03M40S_1678086220_27_jpg.rf.1acd36489c9a55e9b6344fbd9785a97d.jpg,1678086220,sweatshirt,black,53,274,679,719
03M40S_1678086220_28_jpg.rf.c9d619891a8037004c7835aa64ac5a06.jpg,1678086220,sweatshirt,black,53,275,761,720
03M40S_1678086220_33_jpg.rf.3cbdd57282a7b6bcd532895fa4491964.jpg,1678086220,sweatshirt,black,260,302,715,555
03M40S_1678086220_36_jpg.rf.df4b62588149110c4f8218a8c6bdb0a2.jpg,1678086220,sweatshirt,black,347,201,797,470
03M40S_1678086220_37_jpg.rf.4544bdee4a2da028dc789b7464ec1fa5.jpg,1678086220,sweatshirt,black,896,154,1274,405
03M40S_1678086220_4_jpg.rf.737ec8c8baa1d12471cb685bcdb37360.jpg,1678086220,sweatshirt,black,0,0,894,694
03M40S_1678086220_5_jpg.rf.5640ccb83bc17a53acba6eb7902867f8.jpg,1678086220,sweatshirt,black,27,310,803,720
03M40S_1678086220_7_jpg.rf.ec81196b62a95451cfd510e04f2e4625.jpg,1678086220,sweatshirt,black,31,303,819,719
03M40S_1678086220_8_jpg.rf.924e2083f4579975ebdcd0ee76dc3af7.jpg,1678086220,sweatshirt,black,32,304,818,719
03M40S_1678086220_9_jpg.rf.d3a05d7215f63f4d2eb7800fd5fb251c.jpg,1678086220,sweatshirt,black,31,296,820,720
03M40S_1678089820_10_jpg.rf.b59b95a51f0240a82bcb18d106601250.jpg,1678089820,sweatshirt,black,0,271,666,683
03M40S_1678089820_18_jpg.rf.af59ebe449b837f67bb09c8b2e83f700.jpg,1678089820,sweatshirt,black,0,288,743,672
03M40S_1678089820_24_jpg.rf.1164082eaf4ab04dfcbcecfbbb357dff.jpg,1678089820,sweatshirt,black,0,344,750,719
03M40S_1678089820_27_jpg.rf.4f14a57a5aaa4c8c226435ee23903f45.jpg,1678089820,sweatshirt,black,0,275,755,720
03M40S_1678089820_29_jpg.rf.8ccf724b9608cb76ca1b8bbb33d14778.jpg,1678089820,sweatshirt,black,18,272,857,720
03M40S_1678089820_31_jpg.rf.a3f868603489c047f817188f8b0c3bd7.jpg,1678089820,sweatshirt,black,0,298,754,720
03M40S_1678089820_34_jpg.rf.7ca2cfc84a558b5bf44d7d7e2ab0a5bf.jpg,1678089820,sweatshirt,black,34,282,858,720
03M40S_1678089820_38_jpg.rf.09d0f0ea8531804c999e21f5f352fe47.jpg,1678089820,sweatshirt,black,41,239,763,571
03M40S_1678089820_39_jpg.rf.c901ac50a3df5443941fd2b4c56c4f79.jpg,1678089820,sweatshirt,black,42,300,762,571
03M40S_1678089820_42_jpg.rf.f2eb2db9d2a4ffac6e6782123e42204c.jpg,1678089820,sweatshirt,black,35,301,767,565
03M40S_1678089820_4_jpg.rf.ea9f2e51dff32f492e88aa19c525a78b.jpg,1678089820,sweatshirt,black,37,301,766,562
03M40S_1678089820_8_jpg.rf.e846a2bf7eb23db06f35e8fbc6429a03.jpg,1678089820,sweatshirt,black,282,1,546,269
03M40S_1678089820_9_jpg.rf.00927ab9dac9536f0047550ef1219a37.jpg,1678089820,sweatshirt,black,78,14,766,268
03M40S_1678104220_10_jpg.rf.ca1fc3420e15e5d96daa9e96e7b84dfe.jpg,1678104220,sweatshirt,brown,0,299,673,720
03M40S_1678104220_16_jpg.rf.7992cf64c2560d7a210a9cad32d765e9.jpg,1678104220,sweatshirt,brown,77,359,843,720
03M40S_1678104220_17_jpg.rf.6fc71709eefed12a97e4a0c5b9dea276.jpg,1678104220,sweatshirt,brown,31,336,847,720
03M40S_1678104220_18_jpg.rf.455e9dd8506c89c1f48ed036177a98e3.jpg,1678104220,sweatshirt,brown,39,321,846,719
03M40S_1678104220_20_jpg.rf.9190937e9a96e734cb2b3fb678d906de.jpg,1678104220,sweatshirt,brown,0,324,848,719
03M40S_1678104220_21_jpg.rf.875ffd3754202bbdaf925a6de7b8eb94.jpg,1678104220,sweatshirt,brown,3,294,845,719
03M40S_1678104220_22_jpg.rf.7f3d5c4fa431a7fdd038852d0e6b4c47.jpg,1678104220,sweatshirt,brown,0,314,848,720
03M40S_1678104220_23_jpg.rf.42989717fbda2792501da93b2cb21832.jpg,1678104220,sweatshirt,brown,1,324,838,720
03M40S_1678104220_24_jpg.rf.d9b2ef5c227854be3f8da973fcc7e1d5.jpg,1678104220,sweatshirt,brown,2,322,837,720
03M40S_1678104220_25_jpg.rf.0eef2fb902a2f6a750b5680300a353ad.jpg,1678104220,sweatshirt,brown,0,313,840,719
03M40S_1678104220_2_jpg.rf.17691e5a36590f67764edadb50430ae0.jpg,1678104220,sweatshirt,brown,2,116,857,720
03M40S_1678104220_3_jpg.rf.c436137c05cea46d497f4684f339fdc9.jpg,1678104220,sweatshirt,brown,121,0,755,561
03M40S_1678104220_4_jpg.rf.c5ca53b0ba65dc91f176ab9d85e2d2a1.jpg,1678104220,sweatshirt,brown,259,0,767,310
03M40S_1678104220_7_jpg.rf.8a2a7abc4077aa60bb0b5a9bfed4bc5b.jpg,1678104220,sweatshirt,brown,0,308,608,720
03M40S_1678104220_8_jpg.rf.a0c03c96c20636911517a9104ab8c43f.jpg,1678104220,sweatshirt,brown,0,314,556,719
03M40S_1678104220_9_jpg.rf.d57518520dd03e0f61a7856389020c74.jpg,1678104220,sweatshirt,brown,0,300,589,720
03M52S_1678169032_0_jpg.rf.c7cb38c44548b63cd2818fdb3cf9ab52.jpg,1678169032,sweatshirt,pink,333,0,545,309
03M52S_1678169032_10_jpg.rf.75d08701c7a00d135c1184aa7589208e.jpg,1678169032,sweatshirt,pink,4,275,762,720
03M52S_1678169032_13_jpg.rf.bddbe711ad64c968baf20baba98e0159.jpg,1678169032,sweatshirt,pink,4,283,758,719
03M52S_1678169032_15_jpg.rf.fb3503aed138f5c3e37f9f2ea5e38aee.jpg,1678169032,sweatshirt,pink,1,278,759,720
03M52S_1678169032_16_jpg.rf.36ea0ad467356c3ac392d8716ebe3ec6.jpg,1678169032,sweatshirt,pink,0,281,759,720
03M52S_1678169032_17_jpg.rf.a345e325000ef5230c9139c09cb990f6.jpg,1678169032,sweatshirt,pink,0,274,628,720
03M52S_1678169032_18_jpg.rf.a0d43b6b07a225b83e23b6d0359c0017.jpg,1678169032,sweatshirt,pink,0,270,632,720
03M52S_1678169032_19_jpg.rf.28a9714ea4c27c1540b3ae53c2688da5.jpg,1678169032,sweatshirt,pink,0,283,634,719
